"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"IDA & IBRD total","IBT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4565.77430095591","4507.76015600264","4456.53791043218","4483.27611472608","4501.35146447262","4586.69121000403","4740.84489760057","4884.35314845539","4910.30838056831","5017.68413252714","5222.27201681178","5332.62336907163","5492.83988050648","5731.61844244149","6070.8218298974","6395.8033002923","6799.7054938794","7261.17772757464","7549.93824639655","7625.76360564298","8068.19129652177","8420.82562946515","8731.12572493171","9040.42876556837","9335.66720499799","9606.52329031322","9913.47565060754","10284.0212802852","10647.3638018785","10921.6531741671","10599.2203065164","11223.5398193745","11545.7429515885","",
"IDA total","IDA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2240.19830082676","2224.93050637929","2213.73989088245","2178.77853197361","2142.85010005595","2168.02805424724","2214.22666306141","2243.07035325723","2262.39876965304","2282.26240549481","2318.87164124604","2359.51652207034","2416.14672035833","2478.39876320912","2584.47974051998","2685.64722017595","2789.83631914351","2891.69561114717","2969.97037743805","3043.5227660505","3147.63905106662","3223.98014420303","3292.55091299672","3404.12462876765","3525.63213621771","3611.42042373844","3683.85156664383","3766.91414210327","3858.56975185351","3930.18581330294","3817.84463927964","3896.63072755691","3978.84490847687","",
"IDA blend","IDB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3243.51364030716","3223.2296866332","3248.79497124566","3164.11646506095","3119.92981955636","3115.92106090474","3171.61619396421","3146.55682872412","3150.13038903085","3145.57054107306","3178.03015802423","3225.50115322257","3342.69157124694","3433.01607757082","3609.03842824177","3750.94535854559","3881.51584919849","3998.89949109607","4055.89394264658","4178.13145102575","4289.61792424941","4368.28850540572","4450.98892006187","4591.48301986973","4741.91469010409","4829.7230635251","4869.99068944059","4912.50490540876","5019.25703678073","5058.16836963795","4891.32715186997","5048.04380162107","5153.92353266257","",
"Indonesia","IDN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4519.72279421074","4742.62212977584","4965.13361031459","5200.0227442927","5500.55260223232","5856.2118918875","6212.67127630574","6401.21516886271","5474.59756974555","5435.75524913938","5621.26204060619","5744.4939876684","5921.07784705598","6121.66619160837","6348.29457923284","6625.61466463893","6899.85120376475","7242.01816575882","7578.20522099801","7828.80918811281","8212.63445355321","8610.52884835933","9015.80086111248","9402.1079541146","9759.02520719293","10121.8409246605","10519.2950589966","10941.9209510231","11397.4314013759","11857.7891170417","11515.6807436154","11859.4363229526","12409.758854952","",
"IDA only","IDX","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1748.65898391173","1732.86425223316","1701.14213916178","1693.40047166184","1660.82564863407","1701.16993784014","1741.70488879868","1798.58893809289","1825.37782233615","1857.65332043341","1895.1801474816","1930.81238224893","1955.55918134645","2004.48011553496","2074.82127580397","2155.81269210405","2247.6628989485","2342.43997160374","2432.18485388824","2479.53691517878","2579.4752523708","2654.59384335755","2716.67685892427","2814.59442973976","2922.82446095353","3009.94314460651","3102.50049149801","3210.01010266165","3296.65718755919","3388.02021771176","3304.28976437595","3344.86070466804","3416.6321437606","",
"Isle of Man","IMN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1819.02159646295","1800.01090230508","1859.71485072705","1908.57822353569","1994.9439420935","2103.7271552174","2218.82434206077","2264.79557067678","2359.89255113262","2521.57665784077","2571.14965560006","2646.87822419974","2699.17810235231","2861.57470795016","3037.06381497404","3225.54433037317","3432.81925130587","3642.00241019468","3701.39547856844","3937.23764176378","4213.36299124625","4374.23227150159","4551.86212656465","4780.12034482464","5071.04708387161","5411.8755881967","5789.67806551014","6112.06664981487","6436.15340203879","6617.12986827963","6172.04238600145","6677.18503049456","7112.03939594585","",
"Not classified","INX","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26673.9612718503","27032.8057586567","27746.6360091362","28351.6766693452","29865.5913423538","32575.5263518858","34703.7876950593","38144.3162435153","41057.5898745381","44872.2013422215","48441.6981240903","50206.1724441333","52279.5646026021","52985.0183189948","55556.6237055131","57479.4054477589","58741.1874301789","60097.6571671276","56244.4081533618","52838.914998125","53436.2188416644","53885.1131218713","53587.6721538595","53932.3873639079","58266.5870288596","71845.4365165213","72293.2147088064","78168.9677375394","83746.1464524614","86984.9873282667","91791.440529146","104671.878312143","112445.420953915","",
"Iran, Islamic Rep.","IRN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9442.24811639528","10239.6812398972","10331.3291969634","10114.0394763845","9904.10017026898","10006.9331482823","10503.5924565637","10495.1313284254","10547.8397286263","10589.9847092262","11026.1018074245","11098.4462354911","11878.8623553332","12785.9301387295","13126.5825530942","13328.9563938206","13780.727930618","14689.5604477748","14525.7602467185","14473.8328900095","15099.4601945819","15302.2019356122","14541.8493733631","14113.4577883095","14538.5218696862","14010.8582615974","14968.595046498","15163.292311303","14691.1844623114","14084.3535121898","14432.36271404","15004.6879711363","15461.079338719","",
"Iraq","IRQ","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7449.47165519372","2650.08686859727","3410.74050796603","4234.24060307969","4190.64124949592","4136.32567794509","4445.6526301155","5222.93007442054","6822.68101557592","7763.87253380592","8779.79256224462","8654.4536914468","7693.8580387526","4726.97404754069","7044.68682517054","6952.88933062596","7292.88705724069","7493.8439168457","7955.69609819","7933.82117632727","8178.30525184649","8493.08246699665","9251.98240288708","9503.87503980183","9194.86407751355","9371.21348719184","10404.2038670674","9976.85494186285","9995.04951307618","10299.3162888988","8848.11845678013","8786.58235232007","9199.02069369123","",
"Iceland","ISL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33666.1744125385","35014.1927583524","36732.9252862796","39017.4306275557","40103.8587361262","41530.5098152658","42626.9153616556","42484.5084267003","43095.3490701631","46051.7355616672","48104.6431160594","49956.8396132884","52827.0005715793","52999.4279540805","48770.9415191106","47457.6143384231","48186.1585757835","48440.246326273","50168.6794646588","50450.7324907944","52142.9233802418","54665.7540324483","55638.4819999486","56816.5563287223","56615.2931135976","51684.3929195909","53135.9430988607","55567.4262074613","",
"Israel","ISR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26891.425122526","27749.965255301","28091.145979729","28585.9932928141","28795.3767510185","30476.3916236746","29865.8684346456","29236.9364961536","29114.0400636533","29972.4810140781","30666.159973792","31810.7966530678","33136.2197198223","33611.0693490827","33107.0357816342","34350.4489816188","35596.7530463852","35849.8836124427","36740.7962697398","37454.8084886627","37632.8196403202","38570.8717524281","39448.1391458162","40270.4240199333","41151.0067396475","39680.6658703571","42379.1557585664","44393.3002974368","",
"Italy","ITA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36585.6799028741","37122.8219323764","37407.1113238593","37065.4341248987","37855.0077387082","38947.2013118497","39429.4955552037","40129.9018819235","40844.745605278","41501.788369041","43053.93306429","43869.4279411713","43915.385340484","43781.2199783421","44118.0366368665","44260.8274173515","44918.1703531499","45356.5367193485","44623.6020153057","42074.9212455091","42664.3552727925","42892.3055641948","41501.7112309705","40268.1127892773","39898.5264609826","40247.8290437942","40837.7376281437","41581.120790548","42045.9214694407","42739.0499116836","39093.5250863749","42562.5548165144","44292.1911843563","",
"Jamaica","JAM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8692.50223491895","9038.11356680737","9128.91176945706","9889.12168397551","9924.54480855591","10055.7999397401","9951.08526702805","9752.6572892574","9445.07798710312","9471.59863925013","9496.54312229754","9575.87610032087","9719.60250127921","10027.3687060882","10110.535305957","10151.9766153146","10396.5932329678","10500.3339496435","10376.1023751649","9885.0239292059","9700.02741819298","9823.77352773865","9715.20835448434","9718.62476276768","9745.55400812848","9800.50685019155","9906.04021998967","9984.57711737026","10160.7632702319","10244.3661921245","9206.29158187902","9605.1911089127","10107.8647902957","",
"Jordan","JOR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8127.6265386227","7839.8734002973","8500.0257962196","8426.27145889632","8426.70163708048","8587.84666061933","8480.81704533483","8530.06428688615","8586.14279432041","8686.43844522314","8866.47766072137","9140.06707262594","9463.03655731206","9636.58920516317","10204.4128202409","10751.7712725864","10862.4617950814","11028.312191709","11540.4038032302","11856.2888502894","11866.8808933642","11885.23872575","12001.9902895875","11542.2925451933","10605.349315358","9912.71319005809","9633.10079993899","9629.10299712751","9584.50713792695","9534.66088599404","9231.03588467005","9380.04525455141","9490.66671587537","",
"Japan","JPN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32846.3899195426","33870.3743624694","34048.7848781691","33782.7357671617","34053.5245576037","34867.5807223591","35878.7898083113","36144.6178977215","35588.6254542417","35405.0804673314","36323.0956429399","36375.5867623447","36306.3305502443","36784.881375075","37576.3902492359","38250.6383751082","38751.0053733675","39280.895272407","38781.1990956413","36577.863752021","38069.9564008178","38149.6184709191","38735.8967179808","39569.6369509573","39739.5415022746","40402.5818899425","40727.9692646692","41444.2161387155","41763.8208668096","41654.3283115926","40044.509457514","41258.7113737143","41837.9103956365","",
"Kazakhstan","KAZ","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13475.6398971693","11917.7140493724","11294.7365773477","10292.1983183889","9126.25583010092","8552.45199621107","8726.53847679866","9016.00324691346","8998.90120850558","9330.56478832246","10275.7618709204","11682.8417910853","12827.2310824086","13973.077738007","15208.4402481065","16536.0154066294","18112.7787005291","19500.4789408442","19770.2166474268","19614.7353198062","20751.2572397893","21970.0839239209","22702.5788396469","23720.8160699559","24355.7561183744","24290.4176335972","24210.8629611184","24862.9661245889","25544.3447546416","26351.804440374","25361.5079905963","26110.5300397847","26093.2945849834","",
